model,season_type,ENSO_phase,station,index,mag_err_raw,mag_err_qdm,delta_mag_err
CESM2,RAINY,EL_NINO,351004,wet_day_freq,14.44,28.32,13.88
EC-Earth3,RAINY,EL_NINO,351004,wet_day_freq,9.71,6.87,-2.84
FGOALS-g3,RAINY,EL_NINO,351004,wet_day_freq,24.71,9.57,-15.14
MIROC6,RAINY,EL_NINO,351004,wet_day_freq,5.4,1.9,-3.5
MRI-ESM2-0,RAINY,EL_NINO,351004,wet_day_freq,20.08,35.6,15.52
ACCESS-ESM1-5,RAINY,EL_NINO,351005,CDD,77.73,117.59,39.86
CanESM5,RAINY,EL_NINO,351005,CDD,143.3,135.81,-7.49
CESM2,RAINY,EL_NINO,351005,CDD,135.94,50.27,-85.67
EC-Earth3,RAINY,EL_NINO,351005,CDD,138.79,115.85,-22.94
FGOALS-g3,RAINY,EL_NINO,351005,CDD,119.5,150.91,31.41
MIROC6,RAINY,EL_NINO,351005,CDD,98.64,80.6,-18.04
MRI-ESM2-0,RAINY,EL_NINO,351005,CDD,67.29,58.16,-9.13
ACCESS-ESM1-5,RAINY,EL_NINO,351005,CWD,56.14,60.07,3.93
CanESM5,RAINY,EL_NINO,351005,CWD,89.39,100.49,11.1
CESM2,RAINY,EL_NINO,351005,CWD,68.91,84.51,15.6
EC-Earth3,RAINY,EL_NINO,351005,CWD,87.95,67.78,-20.17
FGOALS-g3,RAINY,EL_NINO,351005,CWD,44.14,66.69,22.55
MIROC6,RAINY,EL_NINO,351005,CWD,77.81,67.78,-10.03
MRI-ESM2-0,RAINY,EL_NINO,351005,CWD,86.92,62.43,-24.49
ACCESS-ESM1-5,RAINY,EL_NINO,351005,PRCPTOT,53.58,67.82,14.24
CanESM5,RAINY,EL_NINO,351005,PRCPTOT,7.69,6.9,-0.79
CESM2,RAINY,EL_NINO,351005,PRCPTOT,20.39,28.72,8.33
EC-Earth3,RAINY,EL_NINO,351005,PRCPTOT,11.58,4.66,-6.92
FGOALS-g3,RAINY,EL_NINO,351005,PRCPTOT,3.27,18.58,15.31
MIROC6,RAINY,EL_NINO,351005,PRCPTOT,4.69,12.32,7.63
MRI-ESM2-0,RAINY,EL_NINO,351005,PRCPTOT,39.12,54.57,15.45
ACCESS-ESM1-5,RAINY,EL_NINO,351005,R20mm,136.36,103.75,-32.61
CanESM5,RAINY,EL_NINO,351005,R20mm,23.86,21.89,-1.97
CESM2,RAINY,EL_NINO,351005,R20mm,70.73,65.77,-4.96
EC-Earth3,RAINY,EL_NINO,351005,R20mm,48.26,42.81,-5.45
FGOALS-g3,RAINY,EL_NINO,351005,R20mm,50.65,52.64,1.99
MIROC6,RAINY,EL_NINO,351005,R20mm,11.36,0.35,-11.01
MRI-ESM2-0,RAINY,EL_NINO,351005,R20mm,97.65,81.26,-16.39
ACCESS-ESM1-5,RAINY,EL_NINO,351005,R50mm,150.0,150.0,0.0
CanESM5,RAINY,EL_NINO,351005,R50mm,150.0,68.18,-81.82
CESM2,RAINY,EL_NINO,351005,R50mm,150.0,85.71,-64.29
EC-Earth3,RAINY,EL_NINO,351005,R50mm,50.0,33.33,-16.67
FGOALS-g3,RAINY,EL_NINO,351005,R50mm,50.0,60.0,10.0
MIROC6,RAINY,EL_NINO,351005,R50mm,0.0,0.0,0.0
MRI-ESM2-0,RAINY,EL_NINO,351005,R50mm,150.0,150.0,0.0
ACCESS-ESM1-5,RAINY,EL_NINO,351005,R95p,140.43,140.43,0.0
CanESM5,RAINY,EL_NINO,351005,R95p,99.97,58.58,-41.39
CESM2,RAINY,EL_NINO,351005,R95p,7.16,95.02,87.86
EC-Earth3,RAINY,EL_NINO,351005,R95p,40.43,18.14,-22.29
FGOALS-g3,RAINY,EL_NINO,351005,R95p,31.26,52.88,21.62
MIROC6,RAINY,EL_NINO,351005,R95p,60.9,35.71,-25.19
MRI-ESM2-0,RAINY,EL_NINO,351005,R95p,140.43,126.95,-13.48
ACCESS-ESM1-5,RAINY,EL_NINO,351005,R99p,299.2,299.2,0.0
CanESM5,RAINY,EL_NINO,351005,R99p,299.2,299.2,0.0
CESM2,RAINY,EL_NINO,351005,R99p,299.2,228.21,-70.99
EC-Earth3,RAINY,EL_NINO,351005,R99p,199.2,153.49,-45.71
FGOALS-g3,RAINY,EL_NINO,351005,R99p,199.2,299.2,100.0
MIROC6,RAINY,EL_NINO,351005,R99p,299.2,252.07,-47.13
MRI-ESM2-0,RAINY,EL_NINO,351005,R99p,299.2,299.2,0.0
ACCESS-ESM1-5,RAINY,EL_NINO,351005,Rx1day,106.86,87.15,-19.71
CanESM5,RAINY,EL_NINO,351005,Rx1day,60.39,69.03,8.64
CESM2,RAINY,EL_NINO,351005,Rx1day,1.61,32.88,31.27
EC-Earth3,RAINY,EL_NINO,351005,Rx1day,9.29,27.14,17.85
FGOALS-g3,RAINY,EL_NINO,351005,Rx1day,46.46,60.23,13.77
MIROC6,RAINY,EL_NINO,351005,Rx1day,29.63,9.1,-20.53
MRI-ESM2-0,RAINY,EL_NINO,351005,Rx1day,65.49,77.7,12.21
ACCESS-ESM1-5,RAINY,EL_NINO,351005,Rx5day,101.34,91.68,-9.66
CanESM5,RAINY,EL_NINO,351005,Rx5day,40.76,41.0,0.24
CESM2,RAINY,EL_NINO,351005,Rx5day,20.2,33.4,13.2
EC-Earth3,RAINY,EL_NINO,351005,Rx5day,26.27,30.79,4.52
FGOALS-g3,RAINY,EL_NINO,351005,Rx5day,5.27,43.62,38.35
MIROC6,RAINY,EL_NINO,351005,Rx5day,17.61,24.68,7.07
MRI-ESM2-0,RAINY,EL_NINO,351005,Rx5day,72.93,74.32,1.39
ACCESS-ESM1-5,RAINY,EL_NINO,351005,SDII,61.14,74.44,13.3
CanESM5,RAINY,EL_NINO,351005,SDII,37.46,38.73,1.27
CESM2,RAINY,EL_NINO,351005,SDII,40.58,33.61,-6.97
EC-Earth3,RAINY,EL_NINO,351005,SDII,22.87,30.18,7.31
FGOALS-g3,RAINY,EL_NINO,351005,SDII,28.31,44.62,16.31
MIROC6,RAINY,EL_NINO,351005,SDII,24.65,20.27,-4.38
MRI-ESM2-0,RAINY,EL_NINO,351005,SDII,53.56,53.18,-0.38
ACCESS-ESM1-5,RAINY,EL_NINO,351005,wet_day_freq,11.69,1.93,-9.76
CanESM5,RAINY,EL_NINO,351005,wet_day_freq,38.4,39.88,1.48
CESM2,RAINY,EL_NINO,351005,wet_day_freq,28.84,15.88,-12.96
EC-Earth3,RAINY,EL_NINO,351005,wet_day_freq,43.31,48.05,4.74
FGOALS-g3,RAINY,EL_NINO,351005,wet_day_freq,18.57,35.64,17.07
MIROC6,RAINY,EL_NINO,351005,wet_day_freq,37.88,42.59,4.71
MRI-ESM2-0,RAINY,EL_NINO,351005,wet_day_freq,23.2,5.08,-18.12
ACCESS-ESM1-5,RAINY,EL_NINO,351006,CDD,17.54,22.29,4.75
CanESM5,RAINY,EL_NINO,351006,CDD,47.64,27.99,-19.65
CESM2,RAINY,EL_NINO,351006,CDD,44.76,8.93,-35.83
EC-Earth3,RAINY,EL_NINO,351006,CDD,27.45,1.09,-26.36
FGOALS-g3,RAINY,EL_NINO,351006,CDD,23.84,52.5,28.66
MIROC6,RAINY,EL_NINO,351006,CDD,23.03,21.67,-1.36
MRI-ESM2-0,RAINY,EL_NINO,351006,CDD,67.5,45.39,-22.11
ACCESS-ESM1-5,RAINY,EL_NINO,351006,CWD,41.4,34.33,-7.07
CanESM5,RAINY,EL_NINO,351006,CWD,6.99,12.17,5.18
CESM2,RAINY,EL_NINO,351006,CWD,10.05,22.55,12.5
EC-Earth3,RAINY,EL_NINO,351006,CWD,31.25,46.73,15.48
FGOALS-g3,RAINY,EL_NINO,351006,CWD,38.26,7.0,-31.26
MIROC6,RAINY,EL_NINO,351006,CWD,21.83,14.62,-7.21
MRI-ESM2-0,RAINY,EL_NINO,351006,CWD,10.91,31.48,20.57
ACCESS-ESM1-5,RAINY,EL_NINO,351006,PRCPTOT,46.05,52.09,6.04
CanESM5,RAINY,EL_NINO,351006,PRCPTOT,7.03,3.8,-3.23
CESM2,RAINY,EL_NINO,351006,PRCPTOT,31.02,46.68,15.66
EC-Earth3,RAINY,EL_NINO,351006,PRCPTOT,19.91,25.68,5.77
FGOALS-g3,RAINY,EL_NINO,351006,PRCPTOT,2.61,16.73,14.12
MIROC6,RAINY,EL_NINO,351006,PRCPTOT,22.0,22.38,0.38
MRI-ESM2-0,RAINY,EL_NINO,351006,PRCPTOT,35.86,49.37,13.51
ACCESS-ESM1-5,RAINY,EL_NINO,351006,R20mm,81.08,25.98,-55.1
CanESM5,RAINY,EL_NINO,351006,R20mm,31.42,29.45,-1.97
CESM2,RAINY,EL_NINO,351006,R20mm,25.52,28.14,2.62
EC-Earth3,RAINY,EL_NINO,351006,R20mm,158.92,30.55,-128.37
FGOALS-g3,RAINY,EL_NINO,351006,R20mm,4.63,0.18,-4.45
MIROC6,RAINY,EL_NINO,351006,R20mm,65.98,72.58,6.6
MRI-ESM2-0,RAINY,EL_NINO,351006,R20mm,46.46,28.5,-17.96
ACCESS-ESM1-5,RAINY,EL_NINO,351006,R50mm,0.0,0.0,0.0
CanESM5,RAINY,EL_NINO,351006,R50mm,0.0,81.82,81.82
CESM2,RAINY,EL_NINO,351006,R50mm,100.0,15.79,-84.21
EC-Earth3,RAINY,EL_NINO,351006,R50mm,100.0,150.0,50.0
FGOALS-g3,RAINY,EL_NINO,351006,R50mm,200.0,60.0,-140.0
MIROC6,RAINY,EL_NINO,351006,R50mm,187.5,140.0,-47.5
MRI-ESM2-0,RAINY,EL_NINO,351006,R50mm,0.0,31.58,31.58
ACCESS-ESM1-5,RAINY,EL_NINO,351006,R95p,67.68,21.98,-45.7
CanESM5,RAINY,EL_NINO,351006,R95p,26.03,30.0,3.97
CESM2,RAINY,EL_NINO,351006,R95p,19.5,27.12,7.62
EC-Earth3,RAINY,EL_NINO,351006,R95p,151.13,69.01,-82.12
FGOALS-g3,RAINY,EL_NINO,351006,R95p,42.65,8.54,-34.11
MIROC6,RAINY,EL_NINO,351006,R95p,77.56,77.67,0.11
MRI-ESM2-0,RAINY,EL_NINO,351006,R95p,34.54,24.81,-9.73
ACCESS-ESM1-5,RAINY,EL_NINO,351006,R99p,50.27,19.06,-31.21
CanESM5,RAINY,EL_NINO,351006,R99p,14.3,15.87,1.57
CESM2,RAINY,EL_NINO,351006,R99p,4.85,15.7,10.85
EC-Earth3,RAINY,EL_NINO,351006,R99p,49.73,123.34,73.61
FGOALS-g3,RAINY,EL_NINO,351006,R99p,121.42,34.85,-86.57
MIROC6,RAINY,EL_NINO,351006,R99p,93.73,105.84,12.11
MRI-ESM2-0,RAINY,EL_NINO,351006,R99p,50.27,24.99,-25.28
ACCESS-ESM1-5,RAINY,EL_NINO,351006,Rx1day,35.82,3.31,-32.51
CanESM5,RAINY,EL_NINO,351006,Rx1day,0.7,0.03,-0.67
CESM2,RAINY,EL_NINO,351006,Rx1day,26.73,1.04,-25.69
EC-Earth3,RAINY,EL_NINO,351006,Rx1day,73.9,155.36,81.46
FGOALS-g3,RAINY,EL_NINO,351006,Rx1day,14.63,0.6,-14.03
MIROC6,RAINY,EL_NINO,351006,Rx1day,76.63,35.58,-41.05
MRI-ESM2-0,RAINY,EL_NINO,351006,Rx1day,9.75,0.72,-9.03
ACCESS-ESM1-5,RAINY,EL_NINO,351006,Rx5day,39.0,10.12,-28.88
CanESM5,RAINY,EL_NINO,351006,Rx5day,0.99,7.81,6.82
CESM2,RAINY,EL_NINO,351006,Rx5day,9.92,30.93,21.01
EC-Earth3,RAINY,EL_NINO,351006,Rx5day,52.63,101.92,49.29
FGOALS-g3,RAINY,EL_NINO,351006,Rx5day,47.02,4.94,-42.08
MIROC6,RAINY,EL_NINO,351006,Rx5day,59.12,16.02,-43.1
MRI-ESM2-0,RAINY,EL_NINO,351006,Rx5day,19.11,29.78,10.67
ACCESS-ESM1-5,RAINY,EL_NINO,351006,SDII,19.74,10.15,-9.59
CanESM5,RAINY,EL_NINO,351006,SDII,25.82,23.47,-2.35
CESM2,RAINY,EL_NINO,351006,SDII,7.47,6.1,-1.37
EC-Earth3,RAINY,EL_NINO,351006,SDII,39.22,49.78,10.56
FGOALS-g3,RAINY,EL_NINO,351006,SDII,34.97,23.24,-11.73
MIROC6,RAINY,EL_NINO,351006,SDII,55.34,55.4,0.06
MRI-ESM2-0,RAINY,EL_NINO,351006,SDII,8.87,13.19,4.32
ACCESS-ESM1-5,RAINY,EL_NINO,351006,wet_day_freq,55.86,54.72,-1.14
CanESM5,RAINY,EL_NINO,351006,wet_day_freq,19.17,14.1,-5.07
CESM2,RAINY,EL_NINO,351006,wet_day_freq,24.73,44.14,19.41
EC-Earth3,RAINY,EL_NINO,351006,wet_day_freq,4.58,7.05,2.47
FGOALS-g3,RAINY,EL_NINO,351006,wet_day_freq,39.0,25.1,-13.9
MIROC6,RAINY,EL_NINO,351006,wet_day_freq,20.19,17.92,-2.27
MRI-ESM2-0,RAINY,EL_NINO,351006,wet_day_freq,31.71,54.91,23.2
ACCESS-ESM1-5,RAINY,EL_NINO,351007,CDD,37.39,29.32,-8.07
CanESM5,RAINY,EL_NINO,351007,CDD,67.49,43.93,-23.56
CESM2,RAINY,EL_NINO,351007,CDD,64.61,19.31,-45.3
EC-Earth3,RAINY,EL_NINO,351007,CDD,43.06,79.19,36.13
FGOALS-g3,RAINY,EL_NINO,351007,CDD,12.35,40.68,28.33
MIROC6,RAINY,EL_NINO,351007,CDD,42.88,51.45,8.57
MRI-ESM2-0,RAINY,EL_NINO,351007,CDD,4.57,21.64,17.07
ACCESS-ESM1-5,RAINY,EL_NINO,351007,CWD,88.54,79.86,-8.68
CanESM5,RAINY,EL_NINO,351007,CWD,40.15,15.47,-24.68
CESM2,RAINY,EL_NINO,351007,CWD,37.09,90.71,53.62
EC-Earth3,RAINY,EL_NINO,351007,CWD,23.56,49.03,25.47
FGOALS-g3,RAINY,EL_NINO,351007,CWD,89.41,81.24,-8.17
MIROC6,RAINY,EL_NINO,351007,CWD,68.97,48.79,-20.18
MRI-ESM2-0,RAINY,EL_NINO,351007,CWD,36.45,71.41,34.96
ACCESS-ESM1-5,RAINY,EL_NINO,351007,PRCPTOT,45.68,43.85,-1.83
CanESM5,RAINY,EL_NINO,351007,PRCPTOT,6.66,1.45,-5.21
CESM2,RAINY,EL_NINO,351007,PRCPTOT,30.65,37.8,7.15
EC-Earth3,RAINY,EL_NINO,351007,PRCPTOT,23.05,15.2,-7.85
FGOALS-g3,RAINY,EL_NINO,351007,PRCPTOT,40.3,33.79,-6.51
MIROC6,RAINY,EL_NINO,351007,PRCPTOT,22.37,17.43,-4.94
MRI-ESM2-0,RAINY,EL_NINO,351007,PRCPTOT,25.0,37.36,12.36
ACCESS-ESM1-5,RAINY,EL_NINO,351007,R20mm,50.0,0.0,-50.0
CanESM5,RAINY,EL_NINO,351007,R20mm,62.5,65.38,2.88
CESM2,RAINY,EL_NINO,351007,R20mm,5.56,10.66,5.1
EC-Earth3,RAINY,EL_NINO,351007,R20mm,175.0,60.77,-114.23
FGOALS-g3,RAINY,EL_NINO,351007,R20mm,50.0,10.0,-40.0
MIROC6,RAINY,EL_NINO,351007,R20mm,97.06,95.16,-1.9
MRI-ESM2-0,RAINY,EL_NINO,351007,R20mm,7.14,0.63,-6.51
ACCESS-ESM1-5,RAINY,EL_NINO,351007,R50mm,0.0,0.0,0.0
CanESM5,RAINY,EL_NINO,351007,R50mm,0.0,0.0,0.0
CESM2,RAINY,EL_NINO,351007,R50mm,100.0,0.0,-100.0
EC-Earth3,RAINY,EL_NINO,351007,R50mm,100.0,600.0,500.0
FGOALS-g3,RAINY,EL_NINO,351007,R50mm,100.0,0.0,-100.0
MIROC6,RAINY,EL_NINO,351007,R50mm,187.5,180.0,-7.5
MRI-ESM2-0,RAINY,EL_NINO,351007,R50mm,0.0,42.86,42.86
ACCESS-ESM1-5,RAINY,EL_NINO,351007,R95p,52.9,2.46,-50.44
CanESM5,RAINY,EL_NINO,351007,R95p,35.57,44.21,8.64
CESM2,RAINY,EL_NINO,351007,R95p,6.84,19.92,13.08
EC-Earth3,RAINY,EL_NINO,351007,R95p,194.1,82.39,-111.71
FGOALS-g3,RAINY,EL_NINO,351007,R95p,52.9,16.79,-36.11
MIROC6,RAINY,EL_NINO,351007,R95p,89.72,90.86,1.14
MRI-ESM2-0,RAINY,EL_NINO,351007,R95p,4.82,4.18,-0.64
ACCESS-ESM1-5,RAINY,EL_NINO,351007,R99p,70.06,70.06,0.0
CanESM5,RAINY,EL_NINO,351007,R99p,34.09,6.82,-27.27
CESM2,RAINY,EL_NINO,351007,R99p,14.94,56.42,41.48
EC-Earth3,RAINY,EL_NINO,351007,R99p,29.94,178.98,149.04
FGOALS-g3,RAINY,EL_NINO,351007,R99p,29.94,70.06,40.12
MIROC6,RAINY,EL_NINO,351007,R99p,84.53,92.11,7.58
MRI-ESM2-0,RAINY,EL_NINO,351007,R99p,70.06,43.06,-27.0
ACCESS-ESM1-5,RAINY,EL_NINO,351007,Rx1day,44.74,13.09,-31.65
CanESM5,RAINY,EL_NINO,351007,Rx1day,8.22,5.62,-2.6
CESM2,RAINY,EL_NINO,351007,Rx1day,17.81,4.48,-13.33
EC-Earth3,RAINY,EL_NINO,351007,Rx1day,79.33,149.15,69.82
FGOALS-g3,RAINY,EL_NINO,351007,Rx1day,5.55,2.57,-2.98
MIROC6,RAINY,EL_NINO,351007,Rx1day,67.71,44.82,-22.89
MRI-ESM2-0,RAINY,EL_NINO,351007,Rx1day,18.82,2.05,-16.77
ACCESS-ESM1-5,RAINY,EL_NINO,351007,Rx5day,43.57,12.48,-31.09
CanESM5,RAINY,EL_NINO,351007,Rx5day,3.58,5.58,2.0
CESM2,RAINY,EL_NINO,351007,Rx5day,14.49,30.07,15.58
EC-Earth3,RAINY,EL_NINO,351007,Rx5day,69.66,102.45,32.79
FGOALS-g3,RAINY,EL_NINO,351007,Rx5day,31.58,30.73,-0.85
MIROC6,RAINY,EL_NINO,351007,Rx5day,54.55,13.39,-41.16
MRI-ESM2-0,RAINY,EL_NINO,351007,Rx5day,8.93,28.13,19.2
ACCESS-ESM1-5,RAINY,EL_NINO,351007,SDII,13.69,1.64,-12.05
CanESM5,RAINY,EL_NINO,351007,SDII,19.77,26.56,6.79
CESM2,RAINY,EL_NINO,351007,SDII,1.42,4.24,2.82
EC-Earth3,RAINY,EL_NINO,351007,SDII,37.22,43.42,6.2
FGOALS-g3,RAINY,EL_NINO,351007,SDII,11.81,1.35,-10.46
MIROC6,RAINY,EL_NINO,351007,SDII,49.29,37.9,-11.39
MRI-ESM2-0,RAINY,EL_NINO,351007,SDII,7.02,0.69,-6.33
ACCESS-ESM1-5,RAINY,EL_NINO,351007,wet_day_freq,53.76,35.44,-18.32
CanESM5,RAINY,EL_NINO,351007,wet_day_freq,17.07,20.16,3.09
CESM2,RAINY,EL_NINO,351007,wet_day_freq,22.63,34.94,12.31
EC-Earth3,RAINY,EL_NINO,351007,wet_day_freq,4.23,16.52,12.29
FGOALS-g3,RAINY,EL_NINO,351007,wet_day_freq,46.8,25.52,-21.28
MIROC6,RAINY,EL_NINO,351007,wet_day_freq,18.09,12.15,-5.94
MRI-ESM2-0,RAINY,EL_NINO,351007,wet_day_freq,23.77,32.09,8.32
ACCESS-ESM1-5,RAINY,EL_NINO,351008,CDD,14.96,22.94,7.98
CanESM5,RAINY,EL_NINO,351008,CDD,15.14,4.32,-10.82
CESM2,RAINY,EL_NINO,351008,CDD,7.78,48.57,40.79
EC-Earth3,RAINY,EL_NINO,351008,CDD,33.19,1.43,-31.76
FGOALS-g3,RAINY,EL_NINO,351008,CDD,8.66,17.3,8.64
MIROC6,RAINY,EL_NINO,351008,CDD,29.52,7.1,-22.42
MRI-ESM2-0,RAINY,EL_NINO,351008,CDD,60.87,21.12,-39.75
ACCESS-ESM1-5,RAINY,EL_NINO,351008,CWD,44.92,36.24,-8.68
CanESM5,RAINY,EL_NINO,351008,CWD,3.47,33.65,30.18
CESM2,RAINY,EL_NINO,351008,CWD,17.01,6.44,-10.57
EC-Earth3,RAINY,EL_NINO,351008,CWD,29.48,2.44,-27.04
FGOALS-g3,RAINY,EL_NINO,351008,CWD,41.78,15.12,-26.66
MIROC6,RAINY,EL_NINO,351008,CWD,8.11,32.11,24.0
MRI-ESM2-0,RAINY,EL_NINO,351008,CWD,1.0,21.66,20.66
ACCESS-ESM1-5,RAINY,EL_NINO,351008,PRCPTOT,27.01,25.41,-1.6
CanESM5,RAINY,EL_NINO,351008,PRCPTOT,12.01,16.61,4.6
CESM2,RAINY,EL_NINO,351008,PRCPTOT,0.69,8.36,7.67
EC-Earth3,RAINY,EL_NINO,351008,PRCPTOT,24.43,23.47,-0.96
FGOALS-g3,RAINY,EL_NINO,351008,PRCPTOT,16.43,5.81,-10.62
MIROC6,RAINY,EL_NINO,351008,PRCPTOT,24.39,26.84,2.45
MRI-ESM2-0,RAINY,EL_NINO,351008,PRCPTOT,19.42,27.55,8.13
ACCESS-ESM1-5,RAINY,EL_NINO,351008,R20mm,30.0,16.55,-13.45
CanESM5,RAINY,EL_NINO,351008,R20mm,82.5,87.39,4.89
CESM2,RAINY,EL_NINO,351008,R20mm,35.63,38.42,2.79
EC-Earth3,RAINY,EL_NINO,351008,R20mm,170.0,76.78,-93.22
FGOALS-g3,RAINY,EL_NINO,351008,R20mm,55.71,78.51,22.8
MIROC6,RAINY,EL_NINO,351008,R20mm,95.0,111.18,16.18
MRI-ESM2-0,RAINY,EL_NINO,351008,R20mm,8.71,3.33,-5.38
ACCESS-ESM1-5,RAINY,EL_NINO,351008,R50mm,0.0,0.0,0.0
CanESM5,RAINY,EL_NINO,351008,R50mm,0.0,0.0,0.0
CESM2,RAINY,EL_NINO,351008,R50mm,0.0,0.0,0.0
EC-Earth3,RAINY,EL_NINO,351008,R50mm,100.0,75.0,-25.0
FGOALS-g3,RAINY,EL_NINO,351008,R50mm,200.0,0.0,-200.0
MIROC6,RAINY,EL_NINO,351008,R50mm,150.0,100.0,-50.0
MRI-ESM2-0,RAINY,EL_NINO,351008,R50mm,0.0,0.0,0.0
ACCESS-ESM1-5,RAINY,EL_NINO,351008,R95p,19.96,28.96,9.0
CanESM5,RAINY,EL_NINO,351008,R95p,56.46,71.39,14.93
CESM2,RAINY,EL_NINO,351008,R95p,53.61,38.22,-15.39
EC-Earth3,RAINY,EL_NINO,351008,R95p,149.17,83.46,-65.71
FGOALS-g3,RAINY,EL_NINO,351008,R95p,83.75,66.83,-16.92
MIROC6,RAINY,EL_NINO,351008,R95p,89.74,111.46,21.72
MRI-ESM2-0,RAINY,EL_NINO,351008,R95p,15.62,13.73,-1.89
ACCESS-ESM1-5,RAINY,EL_NINO,351008,R99p,0.0,0.0,0.0
CanESM5,RAINY,EL_NINO,351008,R99p,40.46,49.28,8.82
CESM2,RAINY,EL_NINO,351008,R99p,133.27,51.98,-81.29
EC-Earth3,RAINY,EL_NINO,351008,R99p,100.0,115.17,15.17
FGOALS-g3,RAINY,EL_NINO,351008,R99p,171.69,28.66,-143.03
MIROC6,RAINY,EL_NINO,351008,R99p,79.53,76.31,-3.22
MRI-ESM2-0,RAINY,EL_NINO,351008,R99p,0.0,0.0,0.0
ACCESS-ESM1-5,RAINY,EL_NINO,351008,Rx1day,15.01,16.13,1.12
CanESM5,RAINY,EL_NINO,351008,Rx1day,21.51,22.25,0.74
CESM2,RAINY,EL_NINO,351008,Rx1day,83.51,41.2,-42.31
EC-Earth3,RAINY,EL_NINO,351008,Rx1day,81.32,57.59,-23.73
FGOALS-g3,RAINY,EL_NINO,351008,Rx1day,35.44,25.75,-9.69
MIROC6,RAINY,EL_NINO,351008,Rx1day,52.27,47.15,-5.12
MRI-ESM2-0,RAINY,EL_NINO,351008,Rx1day,16.41,0.47,-15.94
ACCESS-ESM1-5,RAINY,EL_NINO,351008,Rx5day,3.84,26.16,22.32
CanESM5,RAINY,EL_NINO,351008,Rx5day,36.15,43.73,7.58
CESM2,RAINY,EL_NINO,351008,Rx5day,56.71,28.1,-28.61
EC-Earth3,RAINY,EL_NINO,351008,Rx5day,68.49,72.4,3.91
FGOALS-g3,RAINY,EL_NINO,351008,Rx5day,82.18,33.64,-48.54
MIROC6,RAINY,EL_NINO,351008,Rx5day,59.3,50.9,-8.4
MRI-ESM2-0,RAINY,EL_NINO,351008,Rx5day,3.98,1.99,-1.99
ACCESS-ESM1-5,RAINY,EL_NINO,351008,SDII,30.48,16.62,-13.86
CanESM5,RAINY,EL_NINO,351008,SDII,36.56,41.63,5.07
CESM2,RAINY,EL_NINO,351008,SDII,33.44,32.13,-1.31
EC-Earth3,RAINY,EL_NINO,351008,SDII,45.5,47.13,1.63
FGOALS-g3,RAINY,EL_NINO,351008,SDII,45.71,38.62,-7.09
MIROC6,RAINY,EL_NINO,351008,SDII,49.37,48.39,-0.98
MRI-ESM2-0,RAINY,EL_NINO,351008,SDII,20.46,15.85,-4.61
ACCESS-ESM1-5,RAINY,EL_NINO,351008,wet_day_freq,53.48,37.32,-16.16
CanESM5,RAINY,EL_NINO,351008,wet_day_freq,16.79,18.56,1.77
CESM2,RAINY,EL_NINO,351008,wet_day_freq,26.35,34.13,7.78
EC-Earth3,RAINY,EL_NINO,351008,wet_day_freq,12.12,13.98,1.86
FGOALS-g3,RAINY,EL_NINO,351008,wet_day_freq,36.62,25.08,-11.54
MIROC6,RAINY,EL_NINO,351008,wet_day_freq,17.31,14.47,-2.84
MRI-ESM2-0,RAINY,EL_NINO,351008,wet_day_freq,31.99,38.59,6.6
ACCESS-ESM1-5,RAINY,EL_NINO,351009,CDD,38.32,74.63,36.31
CanESM5,RAINY,EL_NINO,351009,CDD,103.89,80.33,-23.56
CESM2,RAINY,EL_NINO,351009,CDD,96.53,32.39,-64.14
EC-Earth3,RAINY,EL_NINO,351009,CDD,83.7,93.75,10.05
FGOALS-g3,RAINY,EL_NINO,351009,CDD,80.09,71.45,-8.64
MIROC6,RAINY,EL_NINO,351009,CDD,59.23,86.93,27.7
MRI-ESM2-0,RAINY,EL_NINO,351009,CDD,27.88,66.48,38.6
ACCESS-ESM1-5,RAINY,EL_NINO,351009,CWD,85.34,90.18,4.84
CanESM5,RAINY,EL_NINO,351009,CWD,52.09,32.49,-19.6
CESM2,RAINY,EL_NINO,351009,CWD,72.57,50.71,-21.86
EC-Earth3,RAINY,EL_NINO,351009,CWD,27.83,20.6,-7.23
FGOALS-g3,RAINY,EL_NINO,351009,CWD,97.34,70.68,-26.66
MIROC6,RAINY,EL_NINO,351009,CWD,63.67,89.94,26.27
MRI-ESM2-0,RAINY,EL_NINO,351009,CWD,54.56,35.41,-19.15
ACCESS-ESM1-5,RAINY,EL_NINO,351009,PRCPTOT,38.29,37.39,-0.9
CanESM5,RAINY,EL_NINO,351009,PRCPTOT,7.6,11.39,3.79
CESM2,RAINY,EL_NINO,351009,PRCPTOT,5.1,10.59,5.49
EC-Earth3,RAINY,EL_NINO,351009,PRCPTOT,34.54,32.65,-1.89
FGOALS-g3,RAINY,EL_NINO,351009,PRCPTOT,12.02,1.79,-10.23
MIROC6,RAINY,EL_NINO,351009,PRCPTOT,19.98,22.57,2.59
MRI-ESM2-0,RAINY,EL_NINO,351009,PRCPTOT,23.83,31.1,7.27
ACCESS-ESM1-5,RAINY,EL_NINO,351009,R20mm,27.27,4.88,-22.39
CanESM5,RAINY,EL_NINO,351009,R20mm,85.23,88.11,2.88
CESM2,RAINY,EL_NINO,351009,R20mm,38.36,47.73,9.37
EC-Earth3,RAINY,EL_NINO,351009,R20mm,212.73,109.09,-103.64
FGOALS-g3,RAINY,EL_NINO,351009,R20mm,58.44,64.26,5.82
